payment_fact_key,payment_id,rental_id,customer_key,film_key,store_key,staff_key,payment_date_key,payment_amount,payment_count
558,559,9149,21,577,1,2,20050730,0.99,1
559,560,9699,21,44,2,1,20050731,5.99,1
560,561,10570,21,81,1,2,20050801,4.99,1
561,562,10734,21,250,2,1,20050801,0.99,1
562,563,11072,21,677,1,2,20050802,0.99,1
563,564,11970,21,387,1,2,20050817,0.99,1
564,565,12131,21,741,2,2,20050817,2.99,1
565,566,12660,21,91,1,2,20050818,4.99,1
566,567,12774,21,787,1,1,20050818,6.99,1
567,568,13381,21,620,1,1,20050819,2.99,1
568,569,13399,21,502,1,2,20050819,4.99,1
569,570,13411,21,967,2,1,20050819,4.99,1
570,571,13463,21,113,2,1,20050820,8.99,1
571,572,13699,21,854,2,1,20050820,9.99,1
572,573,13740,21,952,1,1,20050820,4.99,1
573,574,14077,21,698,2,2,20050820,8.99,1
574,575,14161,21,602,1,2,20050821,2.99,1
575,576,14446,21,952,1,2,20050821,2.99,1
576,577,14869,21,100,2,1,20050822,4.99,1
577,578,14933,21,264,2,1,20060214,2.99,1
578,579,370,22,735,2,1,20050527,4.99,1
579,580,556,22,394,1,1,20050528,4.99,1
580,581,820,22,567,1,2,20050529,8.99,1
581,582,3419,22,876,1,1,20050621,2.99,1
582,583,4215,22,274,1,2,20050707,2.99,1
583,584,5294,22,710,2,1,20050709,6.99,1
584,585,5815,22,644,2,1,20050710,2.99,1
585,586,7087,22,256,2,1,20050727,4.99,1
586,587,7705,22,239,1,1,20050728,7.99,1
587,588,9410,22,388,2,2,20050730,0.99,1
588,589,9580,22,117,1,1,20050731,4.99,1
589,590,12023,22,55,2,1,20050817,5.99,1
590,591,12124,22,443,2,1,20050817,2.99,1
591,592,12809,22,436,2,2,20050819,0.99,1
592,593,13060,22,112,2,2,20050819,9.99,1
593,594,14056,22,287,1,1,20050820,2.99,1
594,595,14564,22,715,2,1,20050821,6.99,1
595,596,15134,22,971,1,1,20050822,7.99,1
596,597,15589,22,519,2,1,20050823,6.99,1
597,598,15658,22,779,2,1,20050823,4.99,1
598,599,15793,22,627,2,1,20050823,4.99,1
599,600,12222,22,861,2,1,20060214,4.99,1
600,601,129,23,902,1,1,20050525,8.99,1
601,602,654,23,502,1,1,20050528,2.99,1
602,603,1090,23,732,1,2,20050531,0.99,1
603,604,2753,23,525,2,1,20050619,1.99,1
604,605,2827,23,602,2,1,20050619,0.99,1
605,606,3015,23,289,1,1,20050620,5.99,1
606,607,3055,23,330,1,1,20050620,4.99,1
607,608,3461,23,374,1,1,20050621,2.99,1
608,609,3736,23,331,1,2,20050706,3.99,1
609,610,3781,23,850,2,2,20050706,2.99,1
610,611,4853,23,319,1,2,20050708,2.99,1
611,612,6213,23,109,1,1,20050711,2.99,1
612,613,6238,23,820,1,1,20050711,2.99,1
613,614,6917,23,668,2,2,20050712,5.99,1
614,615,7155,23,37,2,1,20050727,7.99,1
615,616,8015,23,394,1,1,20050728,2.99,1
616,617,8718,23,27,1,2,20050729,0.99,1
617,618,9209,23,859,1,2,20050730,5.99,1
618,619,9255,23,350,1,2,20050730,9.99,1
619,620,9718,23,602,2,2,20050731,3.99,1
620,621,10132,23,857,2,1,20050731,6.99,1
621,622,10898,23,835,1,1,20050802,2.99,1
622,623,11501,23,464,1,2,20050816,2.99,1
623,624,13290,23,907,1,2,20050819,2.99,1
624,625,13331,23,846,1,2,20050819,4.99,1
625,626,13429,23,804,2,2,20050819,6.99,1
626,627,13511,23,651,2,2,20050820,0.99,1
627,628,13557,23,496,2,2,20050820,0.99,1
628,629,14482,23,608,1,2,20050821,2.99,1
629,630,15532,23,236,2,2,20060214,2.99,1
630,631,1007,24,698,2,2,20050531,6.99,1
631,632,1077,24,433,1,2,20050531,2.99,1
632,633,1716,24,4,2,1,20050616,2.99,1
633,634,2070,24,572,2,1,20050617,2.99,1
634,635,2116,24,518,1,2,20050617,4.99,1
635,636,2451,24,183,1,1,20050618,5.99,1
636,637,2963,24,316,2,2,20050620,7.99,1
637,638,3649,24,778,2,2,20050706,7.99,1
638,639,4378,24,275,1,2,20050707,2.99,1
639,640,5310,24,344,1,1,20050709,0.99,1
640,641,5648,24,951,1,2,20050710,0.99,1
641,642,6855,24,583,1,1,20050712,4.99,1
642,643,7266,24,741,1,1,20050727,1.99,1
643,644,8947,24,75,2,1,20050730,4.99,1
644,645,9723,24,864,2,1,20050731,0.99,1
645,646,9925,24,511,2,2,20050731,0.99,1
646,647,10491,24,679,2,2,20050801,2.99,1
647,648,11209,24,707,2,1,20050802,2.99,1
648,649,11546,24,554,2,2,20050817,2.99,1
649,650,12165,24,916,2,2,20050818,8.99,1
650,651,12745,24,58,2,1,20050818,2.99,1
651,652,12999,24,143,1,1,20050819,1.99,1
652,653,13058,24,531,2,2,20050819,4.99,1
653,654,13247,24,281,2,1,20050819,0.99,1
654,655,15357,24,159,1,2,20050822,4.99,1
655,656,90,25,654,2,1,20050525,7.99,1
656,657,1033,25,3,2,2,20050531,2.99,1
657,658,1338,25,268,2,1,20050615,4.99,1
658,659,1365,25,835,1,1,20050615,2.99,1
659,660,1754,25,893,2,2,20050616,6.99,1
660,661,2625,25,861,1,2,20050619,8.99,1
661,662,2901,25,145,2,1,20050620,4.99,1
662,663,3447,25,253,2,1,20050621,4.99,1
663,664,4282,25,689,1,1,20050707,2.99,1
664,665,4319,25,744,1,1,20050707,0.99,1
665,666,4404,25,209,1,2,20050707,2.99,1
666,667,5881,25,53,1,1,20050710,2.99,1
667,668,6653,25,133,2,1,20050712,4.99,1
668,669,6905,25,166,2,2,20050712,2.99,1
669,670,8667,25,754,2,2,20050729,2.99,1
670,671,8878,25,97,2,2,20050730,0.99,1
671,672,9140,25,892,1,1,20050730,8.99,1
672,673,9334,25,328,2,2,20050730,2.99,1
673,674,9922,25,789,2,2,20050731,2.99,1
674,675,10103,25,16,1,2,20050731,2.99,1
675,676,10324,25,115,2,1,20050801,5.99,1
676,677,10860,25,620,2,2,20050802,2.99,1
677,678,10916,25,841,2,1,20050802,2.99,1
678,679,11642,25,830,2,1,20050817,0.99,1
679,680,12922,25,76,1,1,20050819,0.99,1
680,681,14193,25,114,1,1,20050821,4.99,1
681,682,14236,25,37,2,1,20050821,4.99,1
682,683,15512,25,945,1,1,20050823,0.99,1
683,684,15972,25,968,1,1,20050823,5.99,1
684,685,796,26,592,1,1,20050529,2.99,1
685,686,1105,26,373,1,2,20050531,2.99,1
686,687,1440,26,641,2,1,20050615,5.99,1
687,688,1706,26,645,1,2,20050616,4.99,1
688,689,2093,26,177,2,1,20050617,9.99,1
689,690,2416,26,628,2,2,20050618,3.99,1
690,691,2421,26,771,2,2,20050618,6.99,1
691,692,2532,26,408,1,1,20050619,4.99,1
692,693,2745,26,277,1,1,20050619,4.99,1
693,694,4065,26,295,2,1,20050707,2.99,1
694,695,4274,26,172,2,1,20050707,4.99,1
695,696,4382,26,142,2,1,20050707,4.99,1
696,697,4402,26,266,2,2,20050707,0.99,1
697,698,4431,26,207,1,1,20050707,6.99,1
698,699,4536,26,49,2,1,20050708,3.99,1
699,700,4641,26,531,2,1,20050708,6.99,1
700,701,5437,26,773,1,1,20050709,2.99,1
701,702,6149,26,945,2,1,20050711,1.99,1
702,703,6243,26,758,2,2,20050711,2.99,1
703,704,7328,26,143,2,2,20050727,0.99,1
704,705,8241,26,936,2,1,20050729,4.99,1
705,706,9484,26,744,1,1,20050730,0.99,1
706,707,10386,26,344,2,1,20050801,3.99,1
707,708,10996,26,483,2,1,20050802,3.99,1
708,709,11314,26,612,2,2,20050802,2.99,1
709,710,11338,26,807,1,1,20050802,0.99,1
710,711,11744,26,67,2,1,20050817,5.99,1
711,712,13111,26,127,1,2,20050819,4.99,1
712,713,14183,26,412,1,2,20050821,4.99,1
713,714,14192,26,778,2,2,20050821,8.99,1
714,715,14603,26,19,1,2,20050821,1.99,1
715,716,14677,26,964,1,1,20050821,7.99,1
716,717,15384,26,705,1,1,20050822,2.99,1
717,718,15722,26,616,2,1,20050823,7.99,1
718,719,787,27,855,2,2,20050529,2.99,1
719,720,1310,27,444,2,1,20050615,4.99,1
720,721,1480,27,571,1,2,20050615,4.99,1
721,722,1699,27,984,1,2,20050616,2.99,1
722,723,1960,27,476,2,2,20050617,3.99,1
723,724,2512,27,986,1,2,20050618,2.99,1
724,725,2815,27,668,2,1,20050619,4.99,1
725,726,3038,27,641,2,1,20050620,1.99,1
726,727,3420,27,554,2,2,20050621,3.99,1
727,728,4038,27,280,2,2,20050707,0.99,1
728,729,4510,27,242,1,1,20050708,5.99,1
729,730,5552,27,631,2,1,20050710,0.99,1
730,731,5736,27,260,2,1,20050710,4.99,1
731,732,6115,27,748,2,2,20050711,0.99,1
732,733,6562,27,865,1,2,20050712,5.99,1
733,734,6658,27,37,2,2,20050712,4.99,1
734,735,7927,27,280,1,1,20050728,1.99,1
735,736,9244,27,795,1,2,20050730,0.99,1
736,737,9636,27,376,1,2,20050731,5.99,1
737,738,9673,27,75,2,1,20050731,7.99,1
738,739,9908,27,963,2,1,20050731,4.99,1
739,740,10794,27,199,1,1,20050801,7.99,1
740,741,10852,27,845,1,1,20050802,4.99,1
741,742,11234,27,228,2,1,20050802,0.99,1
742,743,11661,27,226,2,1,20050817,8.99,1
743,744,11740,27,532,2,2,20050817,6.99,1
744,745,12021,27,867,1,2,20050817,5.99,1
745,746,12461,27,344,2,2,20050818,0.99,1
746,747,12531,27,609,1,1,20050818,2.99,1
747,748,13816,27,61,1,2,20050820,4.99,1
748,749,15048,27,636,1,1,20050822,0.99,1
749,750,388,28,96,1,2,20050527,2.99,1
750,751,868,28,788,1,1,20050530,2.99,1
751,752,1240,28,841,2,2,20050615,2.99,1
752,753,1543,28,265,1,1,20050616,4.99,1
753,754,2299,28,945,2,2,20050618,3.99,1
754,755,2604,28,634,2,2,20050619,0.99,1
755,756,3231,28,54,1,1,20050621,0.99,1
756,757,3845,28,981,2,1,20050706,0.99,1
757,758,4704,28,496,2,2,20050708,0.99,1
758,759,4951,28,608,1,2,20050708,4.99,1
759,760,5653,28,204,1,2,20050710,2.99,1
760,761,5817,28,656,2,1,20050710,5.99,1
761,762,6032,28,830,2,2,20050711,0.99,1
762,763,6476,28,218,2,2,20050712,0.99,1
763,764,7580,28,74,2,1,20050727,9.99,1
764,765,8464,28,510,1,1,20050729,4.99,1
765,766,8901,28,960,2,1,20050730,2.99,1
766,767,9544,28,520,1,2,20050731,2.99,1
767,768,9593,28,271,1,2,20050731,4.99,1
768,769,9705,28,902,2,2,20050731,4.99,1
769,770,10116,28,162,1,2,20050731,2.99,1
770,771,10294,28,116,2,2,20050801,6.99,1
771,772,11444,28,311,1,1,20050802,2.99,1
772,773,11856,28,69,1,1,20050817,3.99,1
773,774,12190,28,538,2,2,20050818,2.99,1
774,775,12359,28,907,1,1,20050818,0.99,1
775,776,12708,28,756,2,1,20050818,2.99,1
776,777,13783,28,579,2,2,20050820,4.99,1
777,778,14540,28,514,2,2,20050821,2.99,1
778,779,15445,28,44,1,1,20050823,4.99,1
779,780,15491,28,447,1,1,20050823,2.99,1
780,781,12938,28,869,1,2,20060214,2.99,1
781,782,194,29,295,1,2,20050526,1.99,1
782,783,2655,29,360,1,1,20050619,0.99,1
783,784,2673,29,545,1,1,20050619,0.99,1
784,785,2701,29,354,2,1,20050619,7.99,1
785,786,2735,29,993,1,1,20050619,2.99,1
786,787,2801,29,999,2,2,20050619,2.99,1
787,788,2923,29,22,1,2,20050620,2.99,1
788,789,3324,29,621,1,1,20050621,2.99,1
789,790,4262,29,686,1,2,20050707,6.99,1
790,791,4313,29,18,2,1,20050707,0.99,1
791,792,4535,29,122,1,2,20050708,0.99,1
792,793,5442,29,680,1,2,20050709,10.99,1
793,794,5857,29,280,2,1,20050710,1.99,1
794,795,7237,29,414,2,2,20050727,3.99,1
795,796,7451,29,519,2,1,20050727,6.99,1
796,797,7453,29,656,2,1,20050727,0.99,1
797,798,8673,29,468,1,2,20050729,2.99,1
798,799,9392,29,614,2,2,20050730,4.99,1
799,800,9946,29,456,1,1,20050731,4.99,1
800,801,10543,29,135,2,1,20050801,5.99,1
801,802,10899,29,189,2,2,20050802,1.99,1
802,803,11079,29,698,2,1,20050802,4.99,1
803,804,11962,29,958,1,2,20050817,2.99,1
804,805,12488,29,731,2,1,20050818,4.99,1
805,806,12508,29,235,2,1,20050818,2.99,1
806,807,12569,29,226,2,2,20050818,6.99,1
807,808,12615,29,473,2,2,20050818,6.99,1
808,809,13173,29,288,1,2,20050819,2.99,1
809,810,13436,29,549,1,1,20050819,0.99,1
810,811,13777,29,784,2,2,20050820,2.99,1
811,812,13832,29,726,2,1,20050820,3.99,1
812,813,14174,29,406,2,1,20050821,0.99,1
813,814,14703,29,944,1,1,20050821,4.99,1
814,815,14985,29,439,1,1,20050822,7.99,1
815,816,14997,29,597,2,1,20050822,5.99,1
816,817,15577,29,118,1,2,20060214,0.99,1
817,818,1874,30,849,1,2,20050617,1.99,1
818,819,1895,30,149,1,2,20050617,2.99,1
819,820,2154,30,361,2,2,20050617,4.99,1
820,821,2730,30,280,2,2,20050619,2.99,1
821,822,3964,30,403,2,1,20050706,4.99,1
822,823,4471,30,58,2,2,20050708,2.99,1
823,824,4642,30,428,1,2,20050708,2.99,1
824,825,5028,30,989,1,2,20050709,5.99,1
825,826,5108,30,919,1,1,20050709,9.99,1
826,827,5289,30,945,1,1,20050709,0.99,1
827,828,5972,30,1000,1,2,20050711,7.99,1
828,829,6249,30,945,1,1,20050711,0.99,1
829,830,6359,30,361,2,2,20050711,2.99,1
830,831,7394,30,524,2,2,20050727,2.99,1
831,832,7769,30,715,2,2,20050728,4.99,1
832,833,8030,30,578,1,1,20050728,4.99,1
833,834,8038,30,271,2,2,20050728,4.99,1
834,835,8083,30,473,1,1,20050728,4.99,1
835,836,8641,30,702,2,1,20050729,2.99,1
836,837,9309,30,790,1,2,20050730,2.99,1
837,838,9551,30,280,1,2,20050731,0.99,1
838,839,9641,30,242,1,1,20050731,0.99,1
839,840,9998,30,559,1,1,20050731,2.99,1
840,841,10235,30,625,1,1,20050801,6.99,1
841,842,12240,30,258,2,1,20050818,2.99,1
842,843,12546,30,132,2,1,20050818,2.99,1
843,844,12758,30,493,2,2,20050818,0.99,1
844,845,13435,30,855,2,1,20050819,0.99,1
845,846,13682,30,65,2,1,20050820,4.99,1
846,847,14339,30,379,2,1,20050821,0.99,1
847,848,14585,30,17,1,1,20050821,2.99,1
848,849,15063,30,256,2,1,20050822,4.99,1
849,850,15544,30,417,1,1,20050823,4.99,1
850,851,15829,30,958,2,2,20050823,2.99,1
851,852,1656,31,487,2,2,20050616,4.99,1
852,853,1838,31,114,1,1,20050616,1.99,1
853,854,2233,31,673,1,1,20050618,0.99,1
854,855,2341,31,139,1,2,20050618,6.99,1
855,856,2396,31,433,1,1,20050618,7.99,1
856,857,2438,31,40,2,2,20050618,0.99,1
857,858,2530,31,906,1,1,20050619,0.99,1
858,859,2648,31,354,1,2,20050619,4.99,1
859,860,3117,31,471,2,2,20050620,2.99,1
860,861,3172,31,382,1,2,20050620,1.99,1
861,862,3205,31,650,1,1,20050621,0.99,1
862,863,3701,31,805,1,1,20050706,4.99,1
863,864,3967,31,551,2,2,20050706,4.99,1
864,865,4122,31,61,1,1,20050707,6.99,1
865,866,4738,31,439,2,2,20050708,9.99,1
866,867,6208,31,147,1,1,20050711,3.99,1
867,868,6580,31,338,2,2,20050712,4.99,1
868,869,7000,31,440,1,1,20050727,1.99,1
869,870,7138,31,311,1,2,20050727,3.99,1
870,871,7178,31,414,1,2,20050727,2.99,1
871,872,7464,31,185,1,2,20050727,2.99,1
872,873,8997,31,186,2,2,20050730,0.99,1
873,874,12085,31,131,1,2,20050817,4.99,1
874,875,12377,31,996,1,1,20050818,0.99,1
875,876,15682,31,725,1,2,20050823,6.99,1
876,877,15816,31,791,2,2,20050823,6.99,1
877,878,483,32,330,1,2,20050527,4.99,1
878,879,803,32,350,2,2,20050529,4.99,1
879,880,1067,32,510,1,2,20050531,4.99,1
880,881,1887,32,785,1,2,20050617,6.99,1
881,882,2160,32,358,2,2,20050617,0.99,1
882,883,2624,32,676,1,2,20050619,5.99,1
883,884,2891,32,76,1,2,20050620,1.99,1
884,885,3500,32,534,2,1,20050706,2.99,1
885,886,4434,32,391,2,1,20050707,2.99,1
886,887,4771,32,235,2,2,20050708,2.99,1
887,888,4899,32,91,1,2,20050708,0.99,1
888,889,5307,32,624,2,1,20050709,9.99,1
889,890,5767,32,629,2,1,20050710,0.99,1
890,891,5954,32,576,2,1,20050710,2.99,1
891,892,6122,32,478,2,1,20050711,3.99,1
892,893,6450,32,526,2,2,20050712,2.99,1
893,894,7084,32,172,1,1,20050727,6.99,1
894,895,7589,32,344,2,1,20050727,5.99,1
895,896,7793,32,5,2,1,20050728,2.99,1
896,897,8390,32,127,1,2,20050729,5.99,1
897,898,8453,32,638,2,2,20050729,2.99,1
898,899,8914,32,297,2,2,20050730,2.99,1
899,900,11135,32,174,2,1,20050802,4.99,1
900,901,11831,32,995,2,2,20050817,4.99,1
901,902,12414,32,973,1,2,20050818,9.99,1
902,903,13736,32,739,1,1,20050820,8.99,1
903,904,13931,32,849,1,1,20050820,1.99,1
904,905,14075,32,830,2,1,20050820,0.99,1
905,906,14570,32,213,1,2,20050821,5.99,1
906,907,165,33,600,1,1,20050526,2.99,1
907,908,1301,33,324,2,1,20050615,10.99,1
908,909,3173,33,938,1,2,20050620,8.99,1
909,910,4095,33,637,2,1,20050707,5.99,1
910,911,5421,33,531,2,1,20050709,0.99,1
911,912,5723,33,131,2,1,20050710,4.99,1
912,913,6280,33,882,1,2,20050711,0.99,1
913,914,7992,33,403,1,1,20050728,4.99,1
914,915,9040,33,86,2,1,20050730,4.99,1
915,916,9085,33,745,2,2,20050730,4.99,1
916,917,9254,33,110,1,1,20050730,1.99,1
917,918,10335,33,72,1,2,20050801,2.99,1
918,919,10870,33,330,1,1,20050802,4.99,1
919,920,13241,33,682,1,1,20050819,7.99,1
920,921,13858,33,468,1,1,20050820,2.99,1
921,922,13958,33,519,2,1,20050820,7.99,1
922,923,14002,33,18,1,1,20050820,0.99,1
923,924,14623,33,200,2,1,20050821,0.99,1
924,925,15096,33,432,2,1,20050822,5.99,1
925,926,15115,33,378,2,2,20050822,2.99,1
926,927,12277,33,90,1,1,20060214,0.99,1
927,928,1900,34,312,2,1,20050617,4.99,1
928,929,2257,34,624,2,2,20050618,5.99,1
929,930,3150,34,19,1,1,20050620,0.99,1
930,931,3508,34,519,2,2,20050706,3.99,1
931,932,3911,34,993,1,1,20050706,2.99,1
932,933,5188,34,719,1,1,20050709,4.99,1
933,934,5643,34,174,1,2,20050710,4.99,1
934,935,5918,34,24,1,2,20050710,5.99,1
935,936,7015,34,83,1,2,20050727,2.99,1
936,937,7124,34,756,2,2,20050727,2.99,1
937,938,7532,34,147,2,1,20050727,0.99,1
938,939,9160,34,40,2,1,20050730,3.99,1
939,940,10523,34,525,2,1,20050801,0.99,1
940,941,10615,34,579,1,1,20050801,4.99,1
941,942,11096,34,314,2,2,20050802,0.99,1
942,943,11505,34,735,1,1,20050816,2.99,1
943,944,11701,34,222,1,2,20050817,4.99,1
944,945,12286,34,815,1,2,20050818,2.99,1
945,946,12599,34,443,1,1,20050818,2.99,1
946,947,12651,34,1,2,1,20050818,0.99,1
947,948,13371,34,746,1,1,20050819,4.99,1
948,949,13949,34,331,2,2,20050820,2.99,1
949,950,14686,34,177,2,1,20050821,5.99,1
950,951,14701,34,665,2,2,20050821,7.99,1
951,952,47,35,478,2,2,20050525,3.99,1
952,953,424,35,618,2,1,20050527,6.99,1
953,954,1579,35,34,2,1,20050616,0.99,1
954,955,1989,35,138,1,1,20050617,2.99,1
955,956,2229,35,623,2,1,20050618,4.99,1
956,957,2231,35,493,2,1,20050618,0.99,1
957,958,2743,35,572,2,1,20050619,2.99,1
958,959,3112,35,814,2,2,20050620,4.99,1
959,960,3597,35,890,1,2,20050706,2.99,1
960,961,4098,35,628,1,2,20050707,4.99,1
961,962,4990,35,727,2,2,20050709,0.99,1
962,963,5013,35,658,2,1,20050709,2.99,1
963,964,5323,35,287,2,2,20050709,0.99,1
964,965,5916,35,489,2,1,20050710,5.99,1
965,966,5963,35,970,1,1,20050710,0.99,1
966,967,6147,35,202,1,1,20050711,5.99,1
967,968,6401,35,312,2,1,20050711,4.99,1
968,969,6565,35,603,1,1,20050712,4.99,1
969,970,6572,35,686,1,1,20050712,4.99,1
970,971,7140,35,441,1,1,20050727,4.99,1
971,972,8822,35,162,2,1,20050729,6.99,1
972,973,8971,35,782,1,1,20050730,5.99,1
973,974,9033,35,748,2,2,20050730,2.99,1
974,975,9579,35,775,2,1,20050731,6.99,1
975,976,11298,35,363,1,1,20050802,1.99,1
976,977,11452,35,275,1,1,20050802,7.99,1
977,978,11645,35,927,1,1,20050817,4.99,1
978,979,12055,35,324,1,1,20050817,4.99,1
979,980,13735,35,394,1,1,20050820,2.99,1
980,981,14110,35,595,1,1,20050821,0.99,1
981,982,14124,35,69,2,2,20050821,2.99,1
982,983,14735,35,212,1,2,20050821,4.99,1
983,984,349,36,641,2,1,20050527,0.99,1
984,985,716,36,17,2,1,20050529,0.99,1
985,986,2741,36,363,1,2,20050619,0.99,1
986,987,4135,36,743,2,2,20050707,0.99,1
987,988,4560,36,68,2,2,20050708,4.99,1
988,989,4762,36,86,1,2,20050708,4.99,1
989,990,5403,36,870,1,1,20050709,0.99,1
990,991,6030,36,19,1,2,20050711,0.99,1
991,992,7205,36,621,1,1,20050727,6.99,1
992,993,7647,36,677,1,1,20050728,0.99,1
993,994,7919,36,462,2,2,20050728,6.99,1
994,995,8099,36,808,2,2,20050728,0.99,1
995,996,8391,36,462,1,1,20050729,2.99,1
996,997,8952,36,961,1,1,20050730,4.99,1
997,998,9369,36,773,2,1,20050730,2.99,1
998,999,9805,36,910,2,2,20050731,0.99,1
999,1000,10525,36,835,1,2,20050801,2.99,1
1000,1001,10761,36,864,2,2,20050801,2.99,1
1001,1002,10963,36,982,2,1,20050802,0.99,1
1002,1003,10964,36,512,2,2,20050802,6.99,1
1003,1004,11616,36,568,1,2,20050817,4.99,1
1004,1005,11813,36,239,2,1,20050817,4.99,1
1005,1006,13562,36,993,1,2,20050820,2.99,1
1006,1007,13564,36,149,1,2,20050820,1.99,1
1007,1008,13674,36,745,2,1,20050820,4.99,1
1008,1009,14647,36,843,2,1,20050821,9.99,1
1009,1010,15657,36,413,1,2,20050823,4.99,1
1010,1011,25,37,863,2,1,20050525,0.99,1
1011,1012,923,37,410,2,1,20050530,2.99,1
1012,1013,1583,37,60,1,1,20050616,4.99,1
1013,1014,1812,37,164,2,2,20050616,1.99,1
1014,1015,1854,37,23,2,2,20050617,3.99,1
1015,1016,3472,37,184,1,2,20050705,7.99,1
1016,1017,3734,37,999,1,1,20050706,5.99,1
1017,1018,5425,37,116,2,1,20050709,5.99,1
1018,1019,7939,37,436,2,2,20050728,0.99,1
1019,1020,8419,37,1000,1,1,20050729,9.99,1
1020,1021,9567,37,806,2,1,20050731,5.99,1
1021,1022,10538,37,150,2,1,20050801,2.99,1
1022,1023,11176,37,317,1,1,20050802,3.99,1
1023,1024,13046,37,215,1,1,20050819,7.99,1
1024,1025,13147,37,764,2,2,20050819,4.99,1
1025,1026,13444,37,562,1,2,20050820,0.99,1
1026,1027,13493,37,643,2,2,20050820,3.99,1
1027,1028,14025,37,987,1,2,20050820,8.99,1
1028,1029,14084,37,200,1,1,20050820,0.99,1
1029,1030,14532,37,447,1,2,20050821,2.99,1
1030,1031,15028,37,923,2,1,20050822,3.99,1
1031,1032,15904,37,39,2,1,20050823,0.99,1
1032,1033,16035,37,119,2,2,20050823,0.99,1
1033,1034,1250,38,951,1,2,20050615,2.99,1
1034,1035,2550,38,301,2,1,20050619,1.99,1
1035,1036,2605,38,509,2,2,20050619,1.99,1
1036,1037,3003,38,134,2,2,20050620,4.99,1
1037,1038,3392,38,735,1,2,20050621,3.99,1
1038,1039,4202,38,491,2,1,20050707,5.99,1
1039,1040,4228,38,228,2,2,20050707,1.99,1
1040,1041,4300,38,265,1,1,20050707,4.99,1
1041,1042,4644,38,711,2,2,20050708,4.99,1
1042,1043,5273,38,999,1,1,20050709,2.99,1
1043,1044,5460,38,526,2,2,20050709,2.99,1
1044,1045,5822,38,304,1,1,20050710,2.99,1
1045,1046,6864,38,487,2,1,20050712,5.99,1
1046,1047,6961,38,477,2,1,20050727,0.99,1
1047,1048,7158,38,531,1,2,20050727,4.99,1
1048,1049,7163,38,803,1,2,20050727,5.99,1
1049,1050,7321,38,772,1,2,20050727,5.99,1
1050,1051,7795,38,283,1,1,20050728,0.99,1
1051,1052,8924,38,496,2,2,20050730,3.99,1
1052,1053,9216,38,610,2,2,20050730,0.99,1
1053,1054,9284,38,866,2,1,20050730,0.99,1
1054,1055,9621,38,72,2,1,20050731,4.99,1
1055,1056,10111,38,761,2,2,20050731,2.99,1
1056,1057,10524,38,895,1,2,20050801,6.99,1
1057,1058,11049,38,948,2,2,20050802,3.99,1
1058,1059,11344,38,80,1,1,20050802,2.99,1
1059,1060,11817,38,500,1,1,20050817,4.99,1
1060,1061,12092,38,864,1,2,20050817,0.99,1
1061,1062,12187,38,738,1,2,20050818,1.99,1
1062,1063,14554,38,6,2,1,20050821,4.99,1
1063,1064,14632,38,616,2,2,20050821,2.99,1
1064,1065,14787,38,578,1,1,20050822,6.99,1
1065,1066,15668,38,428,1,1,20050823,2.99,1
1066,1067,15738,38,121,1,1,20050823,5.99,1
1067,1068,1625,39,738,2,1,20050616,5.99,1
1068,1069,1905,39,233,1,1,20050617,4.99,1
1069,1070,2135,39,891,2,2,20050617,0.99,1
1070,1071,2439,39,202,1,2,20050618,4.99,1
1071,1072,2631,39,760,2,1,20050619,4.99,1
1072,1073,2876,39,685,2,1,20050620,4.99,1
1073,1074,4419,39,172,1,1,20050707,5.99,1
1074,1075,4695,39,175,2,2,20050708,8.99,1
1075,1076,4712,39,517,2,2,20050708,6.99,1
1076,1077,4727,39,276,1,2,20050708,7.99,1
1077,1078,5451,39,764,1,1,20050709,4.99,1
1078,1079,5515,39,825,1,2,20050710,2.99,1
1079,1080,6045,39,436,2,1,20050711,2.99,1
1080,1081,8307,39,702,2,2,20050729,6.99,1
1081,1082,8366,39,105,2,2,20050729,1.99,1
1082,1083,8723,39,50,1,2,20050729,7.99,1
1083,1084,8805,39,880,1,1,20050729,2.99,1
1084,1085,9431,39,738,2,1,20050730,1.99,1
1085,1086,9656,39,916,2,1,20050731,4.99,1
1086,1087,10052,39,728,1,2,20050731,4.99,1
1087,1088,10126,39,1,1,1,20050731,0.99,1
1088,1089,10251,39,655,1,1,20050801,4.99,1
1089,1090,10269,39,556,2,2,20050801,4.99,1
1090,1091,10630,39,507,2,2,20050801,0.99,1
1091,1092,10639,39,227,2,1,20050801,9.99,1
1092,1093,12268,39,19,1,2,20050818,0.99,1
1093,1094,12459,39,92,2,2,20050818,4.99,1
1094,1095,13101,39,392,1,2,20050819,7.99,1
1095,1096,15124,39,350,1,2,20050822,5.99,1
1096,1097,128,40,941,2,1,20050525,4.99,1
1097,1098,2470,40,941,1,2,20050618,7.99,1
1098,1099,2896,40,242,2,2,20050620,2.99,1
1099,1100,2993,40,334,1,1,20050620,4.99,1
1100,1101,3428,40,427,1,1,20050621,0.99,1
1101,1102,5001,40,440,2,2,20050709,1.99,1
1102,1103,5777,40,863,1,2,20050710,2.99,1
1103,1104,5869,40,466,1,1,20050710,5.99,1
1104,1105,6502,40,358,1,1,20050712,0.99,1
1105,1106,7684,40,738,2,2,20050728,0.99,1
1106,1107,8031,40,475,2,2,20050728,0.99,1
